Date,TZ,SpotActual,SpotDA_Backcast,ID1,ID3,FCR_EURpeMW,MWH
2026-06-01 00:00:00+02:00,CEST,149.18,136.31,164.52,153.85,2.04,0.0
2026-06-01 00:15:00+02:00,CEST,136.85,134.08,161.76,152.7,2.04,0.0
2026-06-01 00:30:00+02:00,CEST,139.28,132.05,164.27,151.57,2.04,0.0
2026-06-01 00:45:00+02:00,CEST,129.09,130.04,201.51,150.52,2.04,0.0
2026-06-01 01:00:00+02:00,CEST,131.61,128.96,173.81,153.67,2.04,0.0
2026-06-01 01:15:00+02:00,CEST,123.66,127.62,146.99,142.47,2.04,0.0
2026-06-01 01:30:00+02:00,CEST,120.62,126.49,135.41,128.52,2.04,0.0
2026-06-01 01:45:00+02:00,CEST,115.3,125.73,143.97,128.01,2.04,0.0
2026-06-01 02:00:00+02:00,CEST,117.39,124.76,146.93,135.39,2.04,0.0
2026-06-01 02:15:00+02:00,CEST,119.81,124.43,139.9,140.83,2.04,0.0
2026-06-01 02:30:00+02:00,CEST,117.86,124.1,142.05,133.58,2.04,0.0
2026-06-01 02:45:00+02:00,CEST,114.46,123.82,140.21,133.41,2.04,0.0
2026-06-01 03:00:00+02:00,CEST,115.0,123.58,141.5,132.46,2.04,0.0
2026-06-01 03:15:00+02:00,CEST,115.4,122.72,119.86,125.23,2.04,0.0
2026-06-01 03:30:00+02:00,CEST,113.16,121.94,114.38,116.48,2.04,0.0
2026-06-01 03:45:00+02:00,CEST,113.99,121.34,97.87,103.88,2.04,0.0
2026-06-01 04:00:00+02:00,CEST,114.95,122.17,130.08,125.93,1.95,0.0
2026-06-01 04:15:00+02:00,CEST,116.32,122.42,91.75,110.12,1.95,0.0
2026-06-01 04:30:00+02:00,CEST,119.98,122.75,120.2,122.06,1.95,0.0
2026-06-01 04:45:00+02:00,CEST,124.59,122.64,111.23,120.63,1.95,0.0
2026-06-01 05:00:00+02:00,CEST,118.55,126.0,113.82,116.0,1.95,0.0025625013333333336
2026-06-01 05:15:00+02:00,CEST,124.64,126.46,121.53,121.58,1.95,0.018869328
2026-06-01 05:30:00+02:00,CEST,133.5,125.48,155.67,145.4,1.95,0.05474434666666667
2026-06-01 05:45:00+02:00,CEST,140.22,124.87,142.35,138.83,1.95,0.109721648
2026-06-01 06:00:00+02:00,CEST,151.54,131.41,125.59,148.95,1.95,0.197079648
2026-06-01 06:15:00+02:00,CEST,162.27,129.74,156.31,153.54,1.95,0.285835376
2026-06-01 06:30:00+02:00,CEST,162.83,128.06,164.37,156.3,1.95,0.40371043733333334
2026-06-01 06:45:00+02:00,CEST,161.36,125.95,159.12,148.63,1.95,0.5187900426666666
2026-06-01 07:00:00+02:00,CEST,167.79,136.57,188.8,156.28,1.95,0.6515742026666668
2026-06-01 07:15:00+02:00,CEST,158.3,135.19,161.38,148.37,1.95,0.777835632
2026-06-01 07:30:00+02:00,CEST,150.52,133.52,160.46,142.67,1.95,0.9490573120000001
2026-06-01 07:45:00+02:00,CEST,144.45,130.77,144.53,136.28,1.95,1.116085808
2026-06-01 08:00:00+02:00,CEST,172.32,132.27,176.63,157.96,1.88,1.3182904586666666
2026-06-01 08:15:00+02:00,CEST,160.76,125.96,160.9,148.48,1.88,1.457830304
2026-06-01 08:30:00+02:00,CEST,137.56,119.32,125.63,120.86,1.88,1.6560747253333334
2026-06-01 08:45:00+02:00,CEST,118.7,109.22,105.14,105.05,1.88,1.8853021173333333
2026-06-01 09:00:00+02:00,CEST,153.23,108.55,119.16,129.84,1.88,2.029501056
2026-06-01 09:15:00+02:00,CEST,128.78,95.97,112.03,115.62,1.88,2.1236147413333333
2026-06-01 09:30:00+02:00,CEST,111.43,81.14,111.56,109.92,1.88,2.1667113546666665
2026-06-01 09:45:00+02:00,CEST,100.88,65.27,105.37,106.52,1.88,2.435773994666667
2026-06-01 10:00:00+02:00,CEST,120.51,62.59,104.94,108.61,1.88,2.5904558933333335
2026-06-01 10:15:00+02:00,CEST,107.49,50.94,99.09,106.63,1.88,2.708796864
2026-06-01 10:30:00+02:00,CEST,104.82,40.17,93.32,102.49,1.88,2.63122296
2026-06-01 10:45:00+02:00,CEST,102.04,32.78,80.37,96.9,1.88,2.5587740586666663
2026-06-01 11:00:00+02:00,CEST,104.76,33.45,100.56,104.73,1.88,2.5974445333333334
2026-06-01 11:15:00+02:00,CEST,99.95,33.1,100.64,101.81,1.88,2.747700293333333
2026-06-01 11:30:00+02:00,CEST,95.38,37.58,145.08,118.63,1.88,2.88980264
2026-06-01 11:45:00+02:00,CEST,87.62,38.17,270.58,193.8,1.88,2.9347628906666667
2026-06-01 12:00:00+02:00,CEST,89.76,37.19,214.16,148.74,3.09,2.5720524746666666
2026-06-01 12:15:00+02:00,CEST,83.78,29.5,197.9,136.15,3.09,2.6265638666666664
2026-06-01 12:30:00+02:00,CEST,82.21,24.21,125.61,107.24,3.09,2.6449672853333337
2026-06-01 12:45:00+02:00,CEST,78.11,24.45,87.98,87.72,3.09,2.7022741333333333
2026-06-01 13:00:00+02:00,CEST,82.06,19.39,79.87,90.35,3.09,2.4958762986666665
2026-06-01 13:15:00+02:00,CEST,81.7,22.83,70.02,84.95,3.09,2.4583705973333334
2026-06-01 13:30:00+02:00,CEST,78.37,26.95,81.66,86.79,3.09,2.420166032
2026-06-01 13:45:00+02:00,CEST,76.51,34.5,98.81,91.94,3.09,2.403859205333333
2026-06-01 14:00:00+02:00,CEST,86.35,20.44,116.36,97.75,3.09,2.2135352426666666
2026-06-01 14:15:00+02:00,CEST,88.95,28.08,109.72,94.47,3.09,2.3022909706666668
2026-06-01 14:30:00+02:00,CEST,97.12,34.1,87.96,88.54,3.09,2.220057973333333
2026-06-01 14:45:00+02:00,CEST,103.65,42.91,86.59,87.83,3.09,2.267580725333333
2026-06-01 15:00:00+02:00,CEST,94.57,38.47,83.48,85.72,3.09,2.5051944853333334
2026-06-01 15:15:00+02:00,CEST,112.18,45.87,78.92,85.26,3.09,2.576012704
2026-06-01 15:30:00+02:00,CEST,88.11,52.53,76.83,87.02,3.09,2.8278366986666668
2026-06-01 15:45:00+02:00,CEST,100.0,57.9,75.34,91.67,3.09,2.6484616053333334
2026-06-01 16:00:00+02:00,CEST,88.99,65.87,57.01,85.34,1.94,2.661972976
2026-06-01 16:15:00+02:00,CEST,97.44,70.26,-7.88,59.09,1.94,2.673853664
2026-06-01 16:30:00+02:00,CEST,110.48,75.43,24.02,69.52,1.94,2.545961552
2026-06-01 16:45:00+02:00,CEST,127.1,83.94,45.94,78.63,1.94,2.494478570666667
2026-06-01 17:00:00+02:00,CEST,105.54,98.26,102.22,101.86,1.94,2.3442228106666665
2026-06-01 17:15:00+02:00,CEST,106.54,104.33,136.69,111.49,1.94,2.3395637173333332
2026-06-01 17:30:00+02:00,CEST,123.2,109.47,142.33,121.08,1.94,2.179057952
2026-06-01 17:45:00+02:00,CEST,141.64,114.65,134.05,120.13,1.94,2.023444234666667
2026-06-01 18:00:00+02:00,CEST,106.4,121.65,91.6,101.31,1.94,1.8151827626666666
2026-06-01 18:15:00+02:00,CEST,125.04,125.62,89.16,103.73,1.94,1.8347509546666667
2026-06-01 18:30:00+02:00,CEST,142.92,131.83,102.53,124.54,1.94,1.7301543093333334
2026-06-01 18:45:00+02:00,CEST,175.45,139.44,102.97,134.98,1.94,1.5922451466666667
2026-06-01 19:00:00+02:00,CEST,163.94,140.64,93.72,120.18,1.94,1.3350631946666667
2026-06-01 19:15:00+02:00,CEST,179.86,148.26,78.33,99.63,1.94,1.1284324053333334
2026-06-01 19:30:00+02:00,CEST,215.46,154.54,76.04,106.84,1.94,1.028727808
2026-06-01 19:45:00+02:00,CEST,303.83,160.33,121.71,161.38,1.94,0.898739104
2026-06-01 20:00:00+02:00,CEST,253.56,158.79,105.64,130.82,1.99,0.6709094400000001
2026-06-01 20:15:00+02:00,CEST,304.07,165.47,115.6,148.9,1.99,0.5332332320000001
2026-06-01 20:30:00+02:00,CEST,339.59,171.04,109.99,140.52,1.99,0.43166499733333336
2026-06-01 20:45:00+02:00,CEST,387.02,176.22,116.15,151.86,1.99,0.31844902933333336
2026-06-01 21:00:00+02:00,CEST,356.58,168.1,149.26,169.13,1.99,0.21361942933333333
2026-06-01 21:15:00+02:00,CEST,322.88,170.07,142.78,154.58,1.99,0.12346597333333334
2026-06-01 21:30:00+02:00,CEST,284.37,171.38,144.65,147.71,1.99,0.058704576
2026-06-01 21:45:00+02:00,CEST,244.41,171.72,144.76,134.75,1.99,0.018869328
2026-06-01 22:00:00+02:00,CEST,290.43,160.75,152.44,157.92,1.99,0.0018636373333333334
2026-06-01 22:15:00+02:00,CEST,219.51,160.7,134.14,143.37,1.99,0.0
2026-06-01 22:30:00+02:00,CEST,180.07,158.52,145.8,145.07,1.99,0.0
2026-06-01 22:45:00+02:00,CEST,159.42,155.59,161.57,141.87,1.99,0.0
2026-06-01 23:00:00+02:00,CEST,174.36,150.44,160.23,144.21,1.99,0.0
2026-06-01 23:15:00+02:00,CEST,163.45,147.42,173.83,151.7,1.99,0.0
2026-06-01 23:30:00+02:00,CEST,156.08,143.48,168.18,149.91,1.99,0.0
2026-06-01 23:45:00+02:00,CEST,146.11,139.99,150.42,129.8,1.99,0.0
2026-06-02 00:00:00+02:00,CEST,150.51,144.87,156.73,153.04,1.98,0.0
2026-06-02 00:15:00+02:00,CEST,140.62,141.4,135.81,140.58,1.98,0.0
2026-06-02 00:30:00+02:00,CEST,140.1,137.87,126.92,129.46,1.98,0.0
2026-06-02 00:45:00+02:00,CEST,129.47,135.13,133.37,127.06,1.98,0.0
2026-06-02 01:00:00+02:00,CEST,141.57,133.03,190.26,143.51,1.98,0.0
2026-06-02 01:15:00+02:00,CEST,126.75,132.33,134.36,130.36,1.98,0.0
2026-06-02 01:30:00+02:00,CEST,123.08,131.56,138.07,130.69,1.98,0.0
2026-06-02 01:45:00+02:00,CEST,116.79,130.74,170.03,128.61,1.98,0.0
2026-06-02 02:00:00+02:00,CEST,124.63,128.75,135.1,130.48,1.98,0.0
2026-06-02 02:15:00+02:00,CEST,117.92,128.0,190.53,135.51,1.98,0.0
2026-06-02 02:30:00+02:00,CEST,117.73,127.37,155.79,131.28,1.98,0.0
2026-06-02 02:45:00+02:00,CEST,114.38,126.77,163.03,132.74,1.98,0.0
2026-06-02 03:00:00+02:00,CEST,116.65,125.83,133.29,127.51,1.98,0.0
2026-06-02 03:15:00+02:00,CEST,113.98,125.61,140.58,129.11,1.98,0.0
2026-06-02 03:30:00+02:00,CEST,114.19,125.6,137.52,128.95,1.98,0.0
2026-06-02 03:45:00+02:00,CEST,111.93,124.99,147.74,129.9,1.98,0.0
2026-06-02 04:00:00+02:00,CEST,113.13,123.84,134.04,126.0,2.02,0.0
2026-06-02 04:15:00+02:00,CEST,112.0,123.19,140.72,127.19,2.02,0.0
2026-06-02 04:30:00+02:00,CEST,113.38,122.59,146.83,131.02,2.02,0.0
2026-06-02 04:45:00+02:00,CEST,116.87,121.72,150.68,131.88,2.02,0.0
2026-06-02 05:00:00+02:00,CEST,112.95,123.53,143.09,128.72,2.02,0.0025625013333333336
2026-06-02 05:15:00+02:00,CEST,113.49,123.2,138.39,130.18,2.02,0.018869328
2026-06-02 05:30:00+02:00,CEST,118.3,123.13,143.15,136.63,2.02,0.05474434666666667
2026-06-02 05:45:00+02:00,CEST,121.15,123.56,149.54,144.98,2.02,0.109721648
2026-06-02 06:00:00+02:00,CEST,120.66,125.77,175.11,144.69,2.02,0.197079648
2026-06-02 06:15:00+02:00,CEST,128.24,126.89,150.31,152.92,2.02,0.285835376
2026-06-02 06:30:00+02:00,CEST,126.68,127.9,147.77,151.96,2.02,0.40371043733333334
2026-06-02 06:45:00+02:00,CEST,119.45,129.16,140.67,145.83,2.02,0.5187900426666666
2026-06-02 07:00:00+02:00,CEST,130.53,122.82,152.93,162.41,2.02,0.6515742026666668
2026-06-02 07:15:00+02:00,CEST,129.03,126.49,133.37,149.41,2.02,0.777835632
2026-06-02 07:30:00+02:00,CEST,130.29,129.04,107.56,133.34,2.02,0.9490573120000001
2026-06-02 07:45:00+02:00,CEST,126.78,131.15,100.54,126.81,2.02,1.116085808
2026-06-02 08:00:00+02:00,CEST,128.32,141.69,85.01,97.43,1.59,1.3182904586666666
2026-06-02 08:15:00+02:00,CEST,129.53,138.12,112.52,127.36,1.59,1.457830304
2026-06-02 08:30:00+02:00,CEST,132.03,135.42,110.88,117.61,1.59,1.6560747253333334
2026-06-02 08:45:00+02:00,CEST,132.32,132.13,114.54,112.32,1.59,1.8853021173333333
2026-06-02 09:00:00+02:00,CEST,130.1,125.17,157.55,129.59,1.59,2.029501056
2026-06-02 09:15:00+02:00,CEST,132.85,121.43,199.76,150.13,1.59,2.1236147413333333
2026-06-02 09:30:00+02:00,CEST,123.87,114.91,230.14,168.59,1.59,2.1667113546666665
2026-06-02 09:45:00+02:00,CEST,116.36,107.59,248.53,180.36,1.59,2.435773994666667
2026-06-02 10:00:00+02:00,CEST,144.92,91.93,147.64,129.9,1.59,2.5904558933333335
2026-06-02 10:15:00+02:00,CEST,120.72,80.95,177.27,144.77,1.59,2.708796864
2026-06-02 10:30:00+02:00,CEST,101.39,73.88,168.41,142.23,1.59,2.63122296
2026-06-02 10:45:00+02:00,CEST,88.89,68.37,161.44,134.92,1.59,2.5587740586666663
2026-06-02 11:00:00+02:00,CEST,127.74,71.78,177.9,177.43,1.59,2.5974445333333334
2026-06-02 11:15:00+02:00,CEST,106.52,67.4,110.53,125.19,1.59,2.747700293333333
2026-06-02 11:30:00+02:00,CEST,97.53,62.18,77.44,92.91,1.59,2.88980264
2026-06-02 11:45:00+02:00,CEST,83.77,52.86,59.21,73.03,1.59,2.9347628906666667
2026-06-02 12:00:00+02:00,CEST,102.71,38.01,49.91,92.01,2.97,2.5720524746666666
2026-06-02 12:15:00+02:00,CEST,102.07,28.13,-1.48,50.95,2.97,2.6265638666666664
2026-06-02 12:30:00+02:00,CEST,94.95,22.7,-1.37,36.94,2.97,2.6449672853333337
2026-06-02 12:45:00+02:00,CEST,94.9,20.21,1.57,40.62,2.97,2.7022741333333333
2026-06-02 13:00:00+02:00,CEST,94.79,30.84,14.27,50.77,2.97,2.4958762986666665
2026-06-02 13:15:00+02:00,CEST,96.69,33.45,30.43,62.18,2.97,2.4583705973333334
2026-06-02 13:30:00+02:00,CEST,91.25,36.91,69.28,74.08,2.97,2.420166032
2026-06-02 13:45:00+02:00,CEST,89.47,42.25,79.87,71.16,2.97,2.403859205333333
2026-06-02 14:00:00+02:00,CEST,96.57,38.58,103.16,81.71,2.97,2.2135352426666666
2026-06-02 14:15:00+02:00,CEST,93.7,43.88,76.59,63.99,2.97,2.3022909706666668
2026-06-02 14:30:00+02:00,CEST,97.62,51.19,80.93,62.5,2.97,2.220057973333333
2026-06-02 14:45:00+02:00,CEST,98.51,56.85,60.33,57.04,2.97,2.267580725333333
2026-06-02 15:00:00+02:00,CEST,98.52,56.85,65.94,63.28,2.97,2.5051944853333334
2026-06-02 15:15:00+02:00,CEST,96.8,60.28,38.02,60.31,2.97,2.576012704
2026-06-02 15:30:00+02:00,CEST,101.84,68.75,33.09,61.02,2.97,2.8278366986666668
2026-06-02 15:45:00+02:00,CEST,108.75,78.3,32.29,73.81,2.97,2.6484616053333334
2026-06-02 16:00:00+02:00,CEST,101.25,91.28,23.84,66.94,2.0,2.661972976
2026-06-02 16:15:00+02:00,CEST,104.16,99.62,63.69,82.52,2.0,2.673853664
2026-06-02 16:30:00+02:00,CEST,110.34,107.2,23.98,72.52,2.0,2.545961552
2026-06-02 16:45:00+02:00,CEST,122.7,113.9,37.18,85.67,2.0,2.494478570666667
2026-06-02 17:00:00+02:00,CEST,120.58,113.69,28.3,75.49,2.0,2.3442228106666665
2026-06-02 17:15:00+02:00,CEST,119.78,117.27,44.85,84.91,2.0,2.3395637173333332
2026-06-02 17:30:00+02:00,CEST,122.63,120.54,109.37,115.56,2.0,2.179057952
2026-06-02 17:45:00+02:00,CEST,133.85,123.43,176.39,152.69,2.0,2.023444234666667
2026-06-02 18:00:00+02:00,CEST,135.46,128.94,457.17,262.23,2.0,1.8151827626666666
2026-06-02 18:15:00+02:00,CEST,137.22,130.85,283.79,220.98,2.0,1.8347509546666667
2026-06-02 18:30:00+02:00,CEST,130.07,134.29,150.59,140.12,2.0,1.7301543093333334
2026-06-02 18:45:00+02:00,CEST,142.24,138.14,133.21,138.15,2.0,1.5922451466666667
2026-06-02 19:00:00+02:00,CEST,141.89,138.43,144.59,137.81,2.0,1.3350631946666667
2026-06-02 19:15:00+02:00,CEST,151.9,142.4,94.52,124.18,2.0,1.1284324053333334
2026-06-02 19:30:00+02:00,CEST,162.89,146.23,101.89,131.74,2.0,1.028727808
2026-06-02 19:45:00+02:00,CEST,174.36,150.54,66.78,123.28,2.0,0.898739104
2026-06-02 20:00:00+02:00,CEST,164.33,154.59,111.9,129.8,1.89,0.6709094400000001
2026-06-02 20:15:00+02:00,CEST,160.09,157.66,105.68,131.39,1.89,0.5332332320000001
2026-06-02 20:30:00+02:00,CEST,159.36,160.79,104.63,132.62,1.89,0.43166499733333336
2026-06-02 20:45:00+02:00,CEST,155.27,163.51,133.15,133.15,1.89,0.31844902933333336
2026-06-02 21:00:00+02:00,CEST,160.4,163.05,136.25,136.25,1.89,0.21361942933333333
2026-06-02 21:15:00+02:00,CEST,148.75,164.76,126.74,126.74,1.89,0.12346597333333334
2026-06-02 21:30:00+02:00,CEST,148.79,165.33,127.7,127.7,1.89,0.058704576
2026-06-02 21:45:00+02:00,CEST,140.16,165.31,128.68,128.68,1.89,0.018869328
2026-06-02 22:00:00+02:00,CEST,136.32,152.24,133.4,133.4,1.89,0.0018636373333333334
2026-06-02 22:15:00+02:00,CEST,138.43,151.3,126.88,126.88,1.89,0.0
2026-06-02 22:30:00+02:00,CEST,137.94,149.01,128.87,128.87,1.89,0.0
2026-06-02 22:45:00+02:00,CEST,132.63,145.58,122.75,122.75,1.89,0.0
2026-06-02 23:00:00+02:00,CEST,128.78,141.01,130.4,130.4,1.89,0.0
2026-06-02 23:15:00+02:00,CEST,117.15,137.78,120.89,120.89,1.89,0.0
2026-06-02 23:30:00+02:00,CEST,118.83,134.18,53.08,53.08,1.89,0.0
2026-06-02 23:45:00+02:00,CEST,106.35,130.19,62.84,62.84,1.89,0.0
2026-06-03 00:00:00+02:00,CEST,109.43,129.6,92.93,92.93,1.98,0.0
2026-06-03 00:15:00+02:00,CEST,108.51,126.61,74.95,74.95,1.98,0.0
2026-06-03 00:30:00+02:00,CEST,105.67,124.0,72.34,87.46,1.98,0.0
2026-06-03 00:45:00+02:00,CEST,107.89,121.16,74.66,91.91,1.98,0.0
2026-06-03 01:00:00+02:00,CEST,113.28,117.19,80.34,97.37,1.98,0.0
2026-06-03 01:15:00+02:00,CEST,113.2,114.65,88.31,105.05,1.98,0.0
2026-06-03 01:30:00+02:00,CEST,105.61,113.05,106.95,114.96,1.98,0.0
2026-06-03 01:45:00+02:00,CEST,102.31,111.23,107.79,114.63,1.98,0.0
2026-06-03 02:00:00+02:00,CEST,102.9,109.58,103.21,113.89,1.98,0.0
2026-06-03 02:15:00+02:00,CEST,100.2,108.75,111.67,115.04,1.98,0.0
2026-06-03 02:30:00+02:00,CEST,101.41,108.0,121.62,118.42,1.98,0.0
2026-06-03 02:45:00+02:00,CEST,99.39,107.24,135.32,121.82,1.98,0.0
2026-06-03 03:00:00+02:00,CEST,105.47,109.33,136.78,124.17,1.98,0.0
2026-06-03 03:15:00+02:00,CEST,101.66,108.65,156.69,131.05,1.98,0.0
2026-06-03 03:30:00+02:00,CEST,100.9,108.59,179.1,144.02,1.98,0.0
2026-06-03 03:45:00+02:00,CEST,100.1,108.31,179.09,137.47,1.98,0.0
2026-06-03 04:00:00+02:00,CEST,100.9,109.3,145.28,128.02,1.94,0.0
2026-06-03 04:15:00+02:00,CEST,100.39,108.99,117.25,124.0,1.94,0.0
2026-06-03 04:30:00+02:00,CEST,101.21,109.48,113.19,125.04,1.94,0.0
2026-06-03 04:45:00+02:00,CEST,102.45,109.7,117.45,126.55,1.94,0.0
2026-06-03 05:00:00+02:00,CEST,101.12,113.09,105.59,118.1,1.94,0.0025625013333333336
2026-06-03 05:15:00+02:00,CEST,104.76,112.04,98.23,116.96,1.94,0.018869328
2026-06-03 05:30:00+02:00,CEST,106.05,110.35,93.18,114.4,1.94,0.05474434666666667
2026-06-03 05:45:00+02:00,CEST,114.7,109.14,98.45,111.27,1.94,0.109721648
2026-06-03 06:00:00+02:00,CEST,118.51,113.11,135.15,135.87,1.94,0.197079648
2026-06-03 06:15:00+02:00,CEST,120.83,114.79,168.88,143.36,1.94,0.285835376
2026-06-03 06:30:00+02:00,CEST,127.06,116.29,146.01,139.2,1.94,0.40371043733333334
2026-06-03 06:45:00+02:00,CEST,133.2,118.69,140.65,138.0,1.94,0.5187900426666666
2026-06-03 07:00:00+02:00,CEST,137.59,123.74,160.62,148.43,1.94,0.6515742026666668
2026-06-03 07:15:00+02:00,CEST,137.7,124.59,151.07,145.22,1.94,0.777835632
2026-06-03 07:30:00+02:00,CEST,134.02,125.98,150.63,143.19,1.94,0.9490573120000001
2026-06-03 07:45:00+02:00,CEST,129.34,125.53,231.35,157.04,1.94,1.116085808
2026-06-03 08:00:00+02:00,CEST,146.41,123.87,491.82,199.31,1.58,1.3182904586666666
2026-06-03 08:15:00+02:00,CEST,135.32,116.32,809.8,364.3,1.58,1.457830304
2026-06-03 08:30:00+02:00,CEST,128.24,107.26,472.18,270.34,1.58,1.6560747253333334
2026-06-03 08:45:00+02:00,CEST,105.67,97.12,340.03,207.3,1.58,1.8853021173333333
2026-06-03 09:00:00+02:00,CEST,122.55,100.57,201.56,166.82,1.58,2.029501056
2026-06-03 09:15:00+02:00,CEST,107.34,85.92,125.65,154.5,1.58,2.1236147413333333
2026-06-03 09:30:00+02:00,CEST,97.59,71.81,170.23,161.24,1.58,2.1667113546666665
2026-06-03 09:45:00+02:00,CEST,84.64,58.53,215.2,160.97,1.58,2.435773994666667
2026-06-03 10:00:00+02:00,CEST,94.35,67.74,185.61,172.39,1.58,2.5904558933333335
2026-06-03 10:15:00+02:00,CEST,83.58,59.41,154.93,140.88,1.58,2.708796864
2026-06-03 10:30:00+02:00,CEST,81.18,51.92,92.96,107.66,1.58,2.63122296
2026-06-03 10:45:00+02:00,CEST,74.92,47.86,80.58,93.3,1.58,2.5587740586666663
2026-06-03 11:00:00+02:00,CEST,77.3,60.09,91.82,122.89,1.58,2.5974445333333334
2026-06-03 11:15:00+02:00,CEST,70.82,49.45,69.45,99.49,1.58,2.747700293333333
2026-06-03 11:30:00+02:00,CEST,70.57,43.3,72.5,90.35,1.58,2.88980264
2026-06-03 11:45:00+02:00,CEST,57.27,34.73,44.74,74.29,1.58,2.9347628906666667
2026-06-03 12:00:00+02:00,CEST,66.91,32.06,54.85,85.16,2.69,2.5720524746666666
2026-06-03 12:15:00+02:00,CEST,55.93,16.61,33.43,68.41,2.69,2.6265638666666664
2026-06-03 12:30:00+02:00,CEST,45.52,6.37,35.39,61.85,2.69,2.6449672853333337
2026-06-03 12:45:00+02:00,CEST,32.81,0.56,42.41,54.03,2.69,2.7022741333333333
2026-06-03 13:00:00+02:00,CEST,43.55,-0.56,35.72,58.65,2.69,2.4958762986666665
2026-06-03 13:15:00+02:00,CEST,35.08,0.25,18.7,47.81,2.69,2.4583705973333334
2026-06-03 13:30:00+02:00,CEST,31.46,3.08,24.16,37.81,2.69,2.420166032
2026-06-03 13:45:00+02:00,CEST,23.17,8.27,21.84,29.82,2.69,2.403859205333333
2026-06-03 14:00:00+02:00,CEST,25.71,-13.67,5.05,26.79,2.69,2.2135352426666666
2026-06-03 14:15:00+02:00,CEST,31.44,-2.86,-0.34,25.38,2.69,2.3022909706666668
2026-06-03 14:30:00+02:00,CEST,32.94,9.02,-1.6,26.15,2.69,2.220057973333333
2026-06-03 14:45:00+02:00,CEST,42.35,18.31,-3.27,23.53,2.69,2.267580725333333
2026-06-03 15:00:00+02:00,CEST,25.78,-2.57,14.36,10.89,2.69,2.5051944853333334
2026-06-03 15:15:00+02:00,CEST,38.71,2.24,61.64,33.29,2.69,2.576012704
2026-06-03 15:30:00+02:00,CEST,43.32,7.95,92.95,45.92,2.69,2.8278366986666668
2026-06-03 15:45:00+02:00,CEST,57.74,16.88,105.5,63.04,2.69,2.6484616053333334
2026-06-03 16:00:00+02:00,CEST,39.33,9.09,44.02,24.82,1.92,2.661972976
2026-06-03 16:15:00+02:00,CEST,61.23,23.53,60.21,50.67,1.92,2.673853664
2026-06-03 16:30:00+02:00,CEST,72.59,39.37,97.97,67.67,1.92,2.545961552
2026-06-03 16:45:00+02:00,CEST,93.09,54.7,118.66,81.32,1.92,2.494478570666667
2026-06-03 17:00:00+02:00,CEST,60.13,74.08,100.29,80.81,1.92,2.3442228106666665
2026-06-03 17:15:00+02:00,CEST,79.05,84.44,171.15,125.81,1.92,2.3395637173333332
2026-06-03 17:30:00+02:00,CEST,97.66,91.1,119.56,108.72,1.92,2.179057952
2026-06-03 17:45:00+02:00,CEST,111.9,95.8,146.77,125.45,1.92,2.023444234666667
2026-06-03 18:00:00+02:00,CEST,91.05,94.32,169.51,134.27,1.92,1.8151827626666666
2026-06-03 18:15:00+02:00,CEST,102.3,92.81,167.49,134.48,1.92,1.8347509546666667
2026-06-03 18:30:00+02:00,CEST,115.46,93.31,143.51,126.53,1.92,1.7301543093333334
2026-06-03 18:45:00+02:00,CEST,122.68,96.38,130.43,127.61,1.92,1.5922451466666667
2026-06-03 19:00:00+02:00,CEST,111.69,105.35,115.78,119.92,1.92,1.3350631946666667
2026-06-03 19:15:00+02:00,CEST,119.23,108.84,69.72,109.98,1.92,1.1284324053333334
2026-06-03 19:30:00+02:00,CEST,125.17,111.37,83.25,120.01,1.92,1.028727808
2026-06-03 19:45:00+02:00,CEST,136.67,114.44,92.96,129.01,1.92,0.898739104
2026-06-03 20:00:00+02:00,CEST,127.72,124.53,137.6,142.91,1.98,0.6709094400000001
2026-06-03 20:15:00+02:00,CEST,130.33,122.57,131.63,137.67,1.98,0.5332332320000001
2026-06-03 20:30:00+02:00,CEST,128.69,121.23,147.22,142.43,1.98,0.43166499733333336
2026-06-03 20:45:00+02:00,CEST,127.7,120.75,174.74,144.98,1.98,0.31844902933333336
2026-06-03 21:00:00+02:00,CEST,129.96,114.42,231.99,160.47,1.98,0.21361942933333333
2026-06-03 21:15:00+02:00,CEST,118.01,117.47,158.0,136.91,1.98,0.12346597333333334
2026-06-03 21:30:00+02:00,CEST,111.62,119.36,136.87,123.42,1.98,0.058704576
2026-06-03 21:45:00+02:00,CEST,103.19,121.4,102.36,109.25,1.98,0.018869328
2026-06-03 22:00:00+02:00,CEST,120.62,121.38,65.44,94.97,1.98,0.0018636373333333334
2026-06-03 22:15:00+02:00,CEST,109.57,121.0,71.3,89.92,1.98,0.0
2026-06-03 22:30:00+02:00,CEST,108.84,119.18,61.96,88.83,1.98,0.0
2026-06-03 22:45:00+02:00,CEST,93.22,115.85,51.21,66.68,1.98,0.0
2026-06-03 23:00:00+02:00,CEST,100.7,112.33,38.13,77.33,1.98,0.0
2026-06-03 23:15:00+02:00,CEST,89.92,109.71,36.74,67.78,1.98,0.0
2026-06-03 23:30:00+02:00,CEST,89.02,105.7,76.98,62.81,1.98,0.0
2026-06-03 23:45:00+02:00,CEST,71.42,101.54,52.13,43.15,1.98,0.0
2026-06-04 00:00:00+02:00,CEST,90.82,96.36,75.46,60.71,1.18,0.0
2026-06-04 00:15:00+02:00,CEST,81.06,93.0,36.77,46.54,1.18,0.0
2026-06-04 00:30:00+02:00,CEST,76.3,89.86,15.55,33.39,1.18,0.0
